Gene_Names,Gene_ID,Avg_Count
LOC110438059,LL0000017155,0
LOC110438060,LL0000017156,0
LOC110438061,LL0000017157,0
LOC110438062,LL0000017158,0
LOC110438064,LL0000017159,0
LOC110438065,LL0000017160,0
LOC110438067,LL0000017161,0
LOC110438070,LL0000017162,0
LOC110438072,LL0000017163,4
LOC110438075,LL0000017164,0
LOC110438076,LL0000017165,0
LOC110438077,LL0000017166,1
LOC110438079,LL0000017167,248
LOC110438080,LL0000017168,16
LOC110438081,LL0000017169,0
LOC110438082,LL0000017170,16
LOC110438084,LL0000017171,250
LOC110438085,LL0000017172,0
LOC110438086,LL0000017173,0
LOC110438087,LL0000017174,2
LOC110438090,LL0000017175,63
LOC110438093,LL0000017176,1
LOC110438094,LL0000017177,13
LOC110438096,LL0000017178,2
LOC110438102,LL0000017179,0
LOC110438103,LL0000017180,6
LOC110438104,LL0000017181,0
LOC110438105,LL0000017182,0
LOC110438106,LL0000017183,9
LOC110438108,LL0000017184,384
LOC110438109,LL0000017185,21
LOC110438112,LL0000017186,1
LOC110438117,LL0000017187,0
LOC110438119,LL0000017188,1
LOC110438120,LL0000017189,0
LOC110438121,LL0000017190,0
LOC110438122,LL0000017191,0
LOC110438124,LL0000017192,0
LOC110438125,LL0000017193,0
LOC110438126,LL0000017194,0
LOC110438127,LL0000017195,0
LOC110438130,LL0000017196,0
LOC110438131,LL0000017197,0
LOC110438135,LL0000017198,0
LOC110438136,LL0000017199,29
LOC110438137,LL0000017200,0
LOC110438141,LL0000017201,59
LOC110438143,LL0000017202,0
LOC110438144,LL0000017203,1
LOC110438145,LL0000017204,5
LOC110438146,LL0000017205,89
LOC110438149,LL0000017206,36
LOC110438150,LL0000017207,0
LOC110438151,LL0000017208,0
LOC110438152,LL0000017209,0
LOC110438154,LL0000017210,4
LOC110438155,LL0000017211,3
LOC110438157,LL0000017212,1
LOC110438160,LL0000017213,0
LOC110438162,LL0000017214,0
LOC110438164,LL0000017215,0
LOC110438165,LL0000017216,1
LOC110438166,LL0000017217,2
LOC110438167,LL0000017218,0
LOC110438169,LL0000017219,1
LOC110438170,LL0000017220,0
LOC110438171,LL0000017221,0
LOC110438172,LL0000017222,0
LOC110438174,LL0000017223,2
LOC110438175,LL0000017224,12
LOC110438179,LL0000017225,0
LOC110438182,LL0000017226,5
LOC110438185,LL0000017227,3
LOC110438186,LL0000017228,0
LOC110438191,LL0000017229,0
LOC110438192,LL0000017230,0
LOC110438194,LL0000017231,0
LOC110438195,LL0000017232,0
LOC110438196,LL0000017233,0
LOC110438197,LL0000017234,0
LOC110438199,LL0000017235,2
LOC110438203,LL0000017236,0
LOC110438204,LL0000017237,0
LOC110438210,LL0000017238,0
LOC110438211,LL0000017239,0
LOC110438212,LL0000017240,0
LOC110438213,LL0000017241,0
LOC110438215,LL0000017242,226
LOC110438217,LL0000017243,0
LOC110438218,LL0000017244,261
LOC110438219,LL0000017245,1
LOC110438220,LL0000017246,2
LOC110438221,LL0000017247,0
LOC110438224,LL0000017248,0
LOC110438226,LL0000017249,0
LOC110438228,LL0000017250,0
LOC110438232,LL0000017251,0
LOC110438234,LL0000017252,23
LOC110438235,LL0000017253,0
LOC110438236,LL0000017254,1
LOC110438237,LL0000017255,197
LOC110438238,LL0000017256,0
LOC110438239,LL0000017257,0
LOC110438240,LL0000017258,0
LOC110438241,LL0000017259,1
LOC110438242,LL0000017260,0
LOC110438243,LL0000017261,105
LOC110438246,LL0000017262,0
LOC110438247,LL0000017263,4
LOC110438250,LL0000017264,0
LOC110438251,LL0000017265,106
LOC110438252,LL0000017266,79
LOC110438253,LL0000017267,0
LOC110438254,LL0000017268,0
LOC110438255,LL0000017269,0
LOC110438258,LL0000017270,0
LOC110438259,LL0000017271,0
LOC110438260,LL0000017272,9
LOC110438261,LL0000017273,93
LOC110438262,LL0000017274,33
LOC110438263,LL0000017275,8
LOC110438267,LL0000017276,67
LOC110438269,LL0000017277,11
LOC110438271,LL0000017278,0
LOC110438274,LL0000017279,4
LOC110438276,LL0000017280,0
LOC110438277,LL0000017281,0
LOC110438278,LL0000017282,0
LOC110438279,LL0000017283,0
LOC110438280,LL0000017284,0
LOC110438281,LL0000017285,0
LOC110438282,LL0000017286,10
LOC110438283,LL0000017287,1
LOC110438285,LL0000017288,3
LOC110438286,LL0000017289,10
LOC110438288,LL0000017290,11
LOC110438289,LL0000017291,0
LOC110438290,LL0000017292,22
LOC110438291,LL0000017293,111
LOC110438293,LL0000017294,0
LOC110438294,LL0000017295,5
LOC110438295,LL0000017296,0
LOC110438296,LL0000017297,0
LOC110438297,LL0000017298,48
LOC110438298,LL0000017299,0
LOC110438299,LL0000017300,1
LOC110438300,LL0000017301,4
LOC110438302,LL0000017302,0
LOC110438303,LL0000017303,0
LOC110438304,LL0000017304,0
LOC110438305,LL0000017305,0
LOC110438307,LL0000017306,0
LOC110438308,LL0000017307,0
LOC110438309,LL0000017308,0
LOC110438311,LL0000017309,4
LOC110438312,LL0000017310,1
LOC110438313,LL0000017311,0
LOC110438315,LL0000017312,2
LOC110438317,LL0000017313,96
LOC110438320,LL0000017314,13
LOC110438323,LL0000017315,0
LOC110438330,LL0000017316,0
LOC110438331,LL0000017317,0
LOC110438332,LL0000017318,0
LOC110438333,LL0000017319,0
LOC110438334,LL0000017320,0
LOC110438335,LL0000017321,22
LOC110438337,LL0000017322,0
LOC110438338,LL0000017323,7
LOC110438339,LL0000017324,15
LOC110438342,LL0000017325,6
LOC110438343,LL0000017326,0
LOC110438344,LL0000017327,6
LOC110438345,LL0000017328,0
LOC110438346,LL0000017329,2
LOC110438347,LL0000017330,3
LOC110438348,LL0000017331,1
LOC110438349,LL0000017332,5
LOC110438350,LL0000017333,0
LOC110438353,LL0000017334,0
LOC110438356,LL0000017335,1
LOC110438357,LL0000017336,0
LOC110438359,LL0000017337,0
LOC110438360,LL0000017338,2
LOC110438361,LL0000017339,2
LOC110438363,LL0000017340,5
LOC110438364,LL0000017341,15
LOC110438365,LL0000017342,0
LOC110438367,LL0000017343,21
LOC110438370,LL0000017344,0
LOC110438371,LL0000017345,0
LOC110438372,LL0000017346,0
LOC110438374,LL0000017347,0
LOC110438375,LL0000017348,7
LOC110438378,LL0000017349,1791
LOC110438379,LL0000017350,0
LOC110438380,LL0000017351,0
LOC110438381,LL0000017352,0
LOC110438382,LL0000017353,0
LOC110438386,LL0000017354,0
LOC110438387,LL0000017355,0
LOC110438388,LL0000017356,0
LOC110438390,LL0000017357,2
LOC110438391,LL0000017358,0
LOC110438392,LL0000017359,0
LOC110438393,LL0000017360,1
LOC110438394,LL0000017361,4
LOC110438396,LL0000017362,0
LOC110438397,LL0000017363,1
LOC110438399,LL0000017364,0
LOC110438400,LL0000017365,37
LOC110438401,LL0000017366,2
LOC110438404,LL0000017367,1
LOC110438405,LL0000017368,0
LOC110438406,LL0000017369,8
LOC110438407,LL0000017370,0
LOC110438408,LL0000017371,0
LOC110438409,LL0000017372,0
LOC110438410,LL0000017373,1
LOC110438412,LL0000017374,2
LOC110438414,LL0000017375,0
LOC110438416,LL0000017376,0
LOC110438418,LL0000017377,0
LOC110438420,LL0000017378,0
LOC110438421,LL0000017379,0
LOC110438422,LL0000017380,29
LOC110438424,LL0000017381,1
LOC110438425,LL0000017382,0
LOC110438426,LL0000017383,0
LOC110438427,LL0000017384,0
LOC110438429,LL0000017385,0
LOC110438432,LL0000017386,1
LOC110438433,LL0000017387,28
LOC110438434,LL0000017388,0
LOC110438435,LL0000017389,0
LOC110438436,LL0000017390,0
LOC110438437,LL0000017391,13
LOC110438438,LL0000017392,0
LOC110438440,LL0000017393,3
LOC110438441,LL0000017394,11
LOC110438442,LL0000017395,0
LOC110438445,LL0000017396,1
LOC110438447,LL0000017397,0
LOC110438448,LL0000017398,4
LOC110438454,LL0000017399,3
LOC110438455,LL0000017400,0
LOC110438457,LL0000017401,3
LOC110438460,LL0000017402,0
LOC110438462,LL0000017403,26
LOC110438464,LL0000017404,0
LOC110438467,LL0000017405,1
LOC110438468,LL0000017406,0
LOC110438469,LL0000017407,25
LOC110438470,LL0000017408,1
LOC110438471,LL0000017409,0
LOC110438472,LL0000017410,324
LOC110438474,LL0000017411,0
LOC110438475,LL0000017412,7
LOC110438477,LL0000017413,0
LOC110438481,LL0000017414,1
LOC110438482,LL0000017415,33
LOC110438483,LL0000017416,0
LOC110438485,LL0000017417,0
LOC110438488,LL0000017418,0
LOC110438489,LL0000017419,1
LOC110438490,LL0000017420,37
LOC110438492,LL0000017421,2
LOC110438494,LL0000017422,1
LOC110438496,LL0000017423,4
LOC110438497,LL0000017424,46
LOC110438498,LL0000017425,3
LOC110438500,LL0000017426,0
LOC110438501,LL0000017427,1
LOC110438502,LL0000017428,43
LOC110438504,LL0000017429,4
LOC110438505,LL0000017430,95
LOC110438506,LL0000017431,25
LOC110438507,LL0000017432,8
LOC110438508,LL0000017433,1
LOC110438510,LL0000017434,12
LOC110438511,LL0000017435,76
LOC110438512,LL0000017436,63
LOC110438513,LL0000017437,0
LOC110438514,LL0000017438,0
LOC110438516,LL0000017439,9
LOC110438517,LL0000017440,2
LOC110438518,LL0000017441,69
LOC110438535,LL0000017442,1
LOC110438537,LL0000017443,0
LOC110438538,LL0000017444,0
LOC110438539,LL0000017445,0
LOC110438540,LL0000017446,1
LOC110438541,LL0000017447,47
LOC110438542,LL0000017448,32
LOC110438543,LL0000017449,0
LOC110438548,LL0000017450,0
LOC110438550,LL0000017451,1
LOC110438555,LL0000017452,0
LOC110438556,LL0000017453,0
LOC110438559,LL0000017454,0
LOC110438560,LL0000017455,12
LOC110438587,LL0000017456,88
LOC110438591,LL0000017457,0
LOC110438594,LL0000017458,0
LOC110438598,LL0000017459,0
LOC110438601,LL0000017460,0
LOC110438602,LL0000017461,0
LOC110438604,LL0000017462,1
LOC110438607,LL0000017463,1
LOC110438610,LL0000017464,93
LOC110438614,LL0000017465,0
LOC110438615,LL0000017466,0
LOC110438619,LL0000017467,1
LOC110438633,LL0000017468,103
LOC110438643,LL0000017469,5
LOC110438646,LL0000017470,0
LOC110438650,LL0000017471,1
LOC110438655,LL0000017472,0
LOC110438658,LL0000017473,3
LOC110438662,LL0000017474,0
LOC110438663,LL0000017475,1
LOC110438664,LL0000017476,1
LOC110438671,LL0000017477,0
LOC110438674,LL0000017478,0
LOC110438678,LL0000017479,0
LOC110438679,LL0000017480,2
LOC110438686,LL0000017481,0
LOC110438722,LL0000017482,0
LOC110438742,LL0000017483,0
LOC110438744,LL0000017484,0
LOC110438745,LL0000017485,0
LOC110438746,LL0000017486,0
LOC110438747,LL0000017487,0
LOC110438752,LL0000017488,1
LOC110438754,LL0000017489,0
LOC110438761,LL0000017490,0
LOC110438776,LL0000017491,0
LOC110438777,LL0000017492,0
LOC110438783,LL0000017493,0
LOC110438793,LL0000017494,1
LOC110438797,LL0000017495,53
LOC110438801,LL0000017496,1
LOC110438806,LL0000017497,0
LOC110438807,LL0000017498,0
LOC110438823,LL0000017499,15
LOC110438824,LL0000017500,2
LOC110438834,LL0000017501,0
LOC110438835,LL0000017502,0
LOC110438837,LL0000017503,20
LOC110438839,LL0000017504,0
LOC110438840,LL0000017505,0
LOC110438853,LL0000017506,0
LOC110438858,LL0000017507,1
LOC110438861,LL0000017508,0
LOC110438862,LL0000017509,0
LOC110438865,LL0000017510,0
LOC110438870,LL0000017511,0
LOC110438878,LL0000017512,0
LOC110438880,LL0000017513,0
LOC110438888,LL0000017514,0
LOC110438897,LL0000017515,0
LOC110438908,LL0000017516,0
LOC110438909,LL0000017517,0
LOC110438919,LL0000017518,0
LOC110438921,LL0000017519,0
LOC110438922,LL0000017520,5
LOC110438926,LL0000017521,0
LOC110438928,LL0000017522,4
LOC110438930,LL0000017523,0
LOC110438933,LL0000017524,0
LOC110438934,LL0000017525,0
LOC110438935,LL0000017526,0
LOC110438943,LL0000017527,15
LOC110438948,LL0000017528,0
LOC110438952,LL0000017529,0
LOC110438957,LL0000017530,0
LOC110438960,LL0000017531,122
LOC110438961,LL0000017532,25
LOC110438970,LL0000017533,1
LOC110438971,LL0000017534,0
LOC110438973,LL0000017535,0
LOC110438990,LL0000017536,0
LOC110438995,LL0000017537,1
LOC110439009,LL0000017538,0
LOC110439013,LL0000017539,15
LOC110439104,LL0000017540,0
LOC110439111,LL0000017541,11
LOC110439128,LL0000017542,44
LOC110439155,LL0000017543,0
LOC110439163,LL0000017544,0
LOC110439169,LL0000017545,14
LOC110439181,LL0000017546,36
LOC110439198,LL0000017547,0
LOC110439199,LL0000017548,1
LOC110439242,LL0000017549,0
LOC110439243,LL0000017550,0
LOC110439257,LL0000017551,70
LOC110439258,LL0000017552,6
LOC110439264,LL0000017553,9
LOC110439268,LL0000017554,0
LOC110439282,LL0000017555,0
LOC110439298,LL0000017556,0
LOC110439299,LL0000017557,6
LOC110439301,LL0000017558,0
LOC110439302,LL0000017559,6
LOC110439303,LL0000017560,24
LOC110439307,LL0000017561,0
LOC110439308,LL0000017562,65
LOC110439309,LL0000017563,31
LOC110439310,LL0000017564,30
LOC110439311,LL0000017565,0
LOC110439312,LL0000017566,0
LOC110439313,LL0000017567,0
LOC110439314,LL0000017568,1
LOC110439315,LL0000017569,0
LOC110439316,LL0000017570,3
LOC110439319,LL0000017571,0
LOC110439321,LL0000017572,0
LOC110439323,LL0000017573,20
LOC110439324,LL0000017574,1
LOC110439325,LL0000017575,6
LOC110439327,LL0000017576,70
LOC110439328,LL0000017577,99
LOC110439329,LL0000017578,151
LOC110439330,LL0000017579,157
LOC110439332,LL0000017580,18
LOC110439333,LL0000017581,0
LOC110439335,LL0000017582,1
LOC110439337,LL0000017583,0
LOC110439338,LL0000017584,0
LOC110439339,LL0000017585,0
LOC110439340,LL0000017586,0
LOC110439342,LL0000017587,0
LOC110439343,LL0000017588,0
LOC110439344,LL0000017589,11
LOC110439345,LL0000017590,0
LOC110439346,LL0000017591,0
LOC110439347,LL0000017592,2
LOC110439348,LL0000017593,0
LOC110439349,LL0000017594,0
LOC110439350,LL0000017595,0
LOC110439352,LL0000017596,26
LOC110439355,LL0000017597,0
LOC110439356,LL0000017598,0
LOC110439359,LL0000017599,1
LOC110439360,LL0000017600,2
LOC110439364,LL0000017601,0
LOC110439365,LL0000017602,0
LOC110439366,LL0000017603,3
LOC110439367,LL0000017604,0
LOC110439368,LL0000017605,0
LOC110439369,LL0000017606,0
LOC110439370,LL0000017607,0
LOC110439372,LL0000017608,0
LOC110439374,LL0000017609,2
LOC110439375,LL0000017610,144
LOC110439376,LL0000017611,0
LOC110439377,LL0000017612,0
LOC110439378,LL0000017613,0
LOC110439379,LL0000017614,0
LOC110439380,LL0000017615,1
LOC110439381,LL0000017616,0
LOC110439382,LL0000017617,12
LOC110439384,LL0000017618,11
LOC110439385,LL0000017619,0
LOC110439386,LL0000017620,72
LOC110439387,LL0000017621,0
LOC110439389,LL0000017622,0
LOC110439391,LL0000017623,0
LOC110439392,LL0000017624,0
LOC110439393,LL0000017625,0
LOC110439394,LL0000017626,5
LOC110439397,LL0000017627,104
LOC110439398,LL0000017628,0
LOC110439399,LL0000017629,1
LOC110439400,LL0000017630,0
LOC110439401,LL0000017631,0
LOC110439404,LL0000017632,1
LOC110439405,LL0000017633,0
LOC110439406,LL0000017634,0
LOC110439407,LL0000017635,0
LOC110439408,LL0000017636,1
LOC110439409,LL0000017637,13
LOC110439412,LL0000017638,3
LOC110439414,LL0000017639,43
LOC110439415,LL0000017640,0
LOC110439416,LL0000017641,1
LOC110439417,LL0000017642,2
LOC110439419,LL0000017643,1
LOC110439420,LL0000017644,0
LOC110439422,LL0000017645,1
LOC110439424,LL0000017646,47
LOC110439425,LL0000017647,0
LOC110439426,LL0000017648,148
LOC110439427,LL0000017649,0
LOC110439428,LL0000017650,1
LOC110439429,LL0000017651,0
LOC110439430,LL0000017652,4
LOC110439431,LL0000017653,10
LOC110439434,LL0000017654,7
LOC110439435,LL0000017655,144
LOC110439436,LL0000017656,1
LOC110439437,LL0000017657,0
LOC110439438,LL0000017658,14
LOC110439439,LL0000017659,1
LOC110439440,LL0000017660,0
LOC110439441,LL0000017661,0
LOC110439442,LL0000017662,3
LOC110439443,LL0000017663,5
LOC110439444,LL0000017664,0
LOC110439446,LL0000017665,0
LOC110439447,LL0000017666,0
LOC110439448,LL0000017667,0
LOC110439449,LL0000017668,202
LOC110439451,LL0000017669,0
LOC110439452,LL0000017670,0
LOC110439453,LL0000017671,7
LOC110439455,LL0000017672,0
LOC110439456,LL0000017673,0
LOC110439457,LL0000017674,0
LOC110439458,LL0000017675,56
LOC110439459,LL0000017676,0
LOC110439460,LL0000017677,1
LOC110439462,LL0000017678,0
LOC110439463,LL0000017679,59
LOC110439464,LL0000017680,1
LOC110439466,LL0000017681,1
LOC110439467,LL0000017682,0
LOC110439469,LL0000017683,0
LOC110439471,LL0000017684,0
LOC110439473,LL0000017685,1
LOC110439474,LL0000017686,0
LOC110439475,LL0000017687,0
LOC110439476,LL0000017688,0
LOC110439477,LL0000017689,0
LOC110439480,LL0000017690,1
LOC110439481,LL0000017691,1
LOC110439483,LL0000017692,47
LOC110439484,LL0000017693,42
LOC110439485,LL0000017694,26
LOC110439487,LL0000017695,2
LOC110439488,LL0000017696,13
LOC110439489,LL0000017697,12
LOC110439492,LL0000017698,21
LOC110439493,LL0000017699,3
LOC110439495,LL0000017700,258
LOC110439496,LL0000017701,51
LOC110439498,LL0000017702,0
LOC110439501,LL0000017704,10
LOC110439504,LL0000017706,0
LOC110439505,LL0000017707,0
LOC110439506,LL0000017708,0
LOC110439507,LL0000017709,0
LOC110439510,LL0000017710,0
LOC110439511,LL0000017711,0
LOC110439512,LL0000017712,75
LOC110439513,LL0000017713,14
LOC110439514,LL0000017714,0
LOC110439515,LL0000017715,0
LOC110439516,LL0000017716,0
LOC110439517,LL0000017717,0
LOC110439518,LL0000017718,0
LOC110439519,LL0000017719,32
LOC110439522,LL0000017720,0
LOC110439524,LL0000017721,1
LOC110439526,LL0000017722,4
LOC110439528,LL0000017723,11
LOC110439529,LL0000017724,1
LOC110439530,LL0000017725,0
LOC110439531,LL0000017726,0
LOC110439533,LL0000017727,8
LOC110439534,LL0000017728,0
LOC110439536,LL0000017729,1
LOC110439537,LL0000017730,0
LOC110439538,LL0000017731,0
LOC110439540,LL0000017732,0
LOC110439541,LL0000017733,0
LOC110439542,LL0000017734,1
LOC110439545,LL0000017735,0
LOC110439546,LL0000017736,0
LOC110439547,LL0000017737,0
LOC110439548,LL0000017738,1
LOC110439549,LL0000017739,3
LOC110439551,LL0000017740,0
LOC110439553,LL0000017741,10
LOC110439554,LL0000017742,9
LOC110439557,LL0000017743,16
LOC110439561,LL0000017744,2
LOC110439562,LL0000017745,8
LOC110439563,LL0000017746,15
LOC110439565,LL0000017747,6
LOC110439566,LL0000017748,0
LOC110439567,LL0000017749,0
LOC110439568,LL0000017750,21
LOC110439571,LL0000017752,1
LOC110439572,LL0000017753,0
LOC110439573,LL0000017754,0
LOC110439574,LL0000017755,0
LOC110439575,LL0000017756,0
LOC110439576,LL0000017757,0
LOC110439578,LL0000017758,0
LOC110439579,LL0000017759,0
LOC110439580,LL0000017760,0
LOC110439581,LL0000017761,21
LOC110439582,LL0000017762,56
LOC110439583,LL0000017763,2
LOC110439585,LL0000017764,1
LOC110439586,LL0000017765,1
LOC110439587,LL0000017766,21
LOC110439588,LL0000017767,7
LOC110439590,LL0000017768,3
LOC110439591,LL0000017769,2
LOC110439592,LL0000017770,0
LOC110439593,LL0000017771,0
LOC110439594,LL0000017772,4
LOC110439595,LL0000017773,3
LOC110439597,LL0000017774,1
LOC110439599,LL0000017775,0
LOC110439601,LL0000017776,2
LOC110439602,LL0000017777,0
LOC110439603,LL0000017778,0
LOC110439605,LL0000017779,15
LOC110439606,LL0000017780,0
LOC110439607,LL0000017781,8
LOC110439608,LL0000017782,4
LOC110439609,LL0000017783,0
LOC110439611,LL0000017784,0
LOC110439612,LL0000017785,6
LOC110439614,LL0000017786,14
LOC110439615,LL0000017787,0
LOC110439617,LL0000017788,4
LOC110439618,LL0000017789,0
LOC110439619,LL0000017790,4
LOC110439620,LL0000017791,0
LOC110439623,LL0000017792,31
LOC110439624,LL0000017793,0
LOC110439626,LL0000017794,131
LOC110439627,LL0000017795,248
LOC110439628,LL0000017796,0
LOC110439629,LL0000017797,0
LOC110439630,LL0000017798,4
LOC110439631,LL0000017799,5
LOC110439632,LL0000017800,0
LOC110439634,LL0000017801,5
LOC110439635,LL0000017802,1
LOC110439636,LL0000017803,5
LOC110439637,LL0000017804,17
LOC110439639,LL0000017805,0
LOC110439689,LL0000017806,0
LOC110439690,LL0000017807,0
LOC110439700,LL0000017808,1
LOC110439701,LL0000017809,0
LOC110439708,LL0000017810,0
LOC110439710,LL0000017811,0
LOC110439712,LL0000017812,0
LOC110439713,LL0000017813,0
LOC110439714,LL0000017814,0
LOC110439716,LL0000017815,0
LOC110439728,LL0000017816,1
LOC110439743,LL0000017817,21
LOC110439758,LL0000017818,0
LOC110439775,LL0000017819,0
LOC110439781,LL0000017820,0
LOC110439784,LL0000017821,0
LOC110439785,LL0000017822,0
LOC110439786,LL0000017823,65
LOC110439787,LL0000017824,0
